id,source_db,smiles,name,cas,salt,concentration_m,temperature_K,conductivity_S_cm,viscosity_cp,source_doi,dn,an,epsilon_r,dipole_debye,oxidation_V,reduction_V,family,doi,license,notes
CAL-01216,CALiSol-23,,PC+DEC,,LiPF6,0.4496,233.75,0.6275,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01217,CALiSol-23,,PC+DEC,,LiPF6,0.3704,233.75,0.6248,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01218,CALiSol-23,,PC+DEC,,LiPF6,0.2848,233.75,0.5902,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01220,CALiSol-23,,PC+DEC,,LiPF6,2.1648,223.85,0.0001969,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01221,CALiSol-23,,PC+DEC,,LiPF6,1.9482,223.85,0.0008212,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01222,CALiSol-23,,PC+DEC,,LiPF6,1.7321,223.85,0.00379,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01223,CALiSol-23,,PC+DEC,,LiPF6,1.4764,223.85,0.01572,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01224,CALiSol-23,,PC+DEC,,LiPF6,1.2444,223.85,0.04314,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01225,CALiSol-23,,PC+DEC,,LiPF6,1.0529,223.85,0.08791,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01226,CALiSol-23,,PC+DEC,,LiPF6,0.8911,223.85,0.1407,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01227,CALiSol-23,,PC+DEC,,LiPF6,0.7537,223.85,0.1932,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01228,CALiSol-23,,PC+DEC,,LiPF6,0.6385,223.85,0.2392,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01229,CALiSol-23,,PC+DEC,,LiPF6,0.538,223.85,0.2734,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01230,CALiSol-23,,PC+DEC,,LiPF6,0.4496,223.85,0.2975,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01231,CALiSol-23,,PC+DEC,,LiPF6,0.3704,223.85,0.3066,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01232,CALiSol-23,,PC+DEC,,LiPF6,0.2848,223.85,0.2991,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01234,CALiSol-23,,PC+DEC,,LiPF6,2.1648,213.95,4.7e-06,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01235,CALiSol-23,,PC+DEC,,LiPF6,1.9482,213.95,3.65e-05,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01236,CALiSol-23,,PC+DEC,,LiPF6,1.7321,213.95,0.0003102,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01237,CALiSol-23,,PC+DEC,,LiPF6,1.4764,213.95,0.002047,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01238,CALiSol-23,,PC+DEC,,LiPF6,1.2444,213.95,0.007809,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01239,CALiSol-23,,PC+DEC,,LiPF6,1.0529,213.95,0.02006,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01240,CALiSol-23,,PC+DEC,,LiPF6,0.8911,213.95,0.03797,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01241,CALiSol-23,,PC+DEC,,LiPF6,0.7537,213.95,0.05838,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01242,CALiSol-23,,PC+DEC,,LiPF6,0.6385,213.95,0.07876,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01243,CALiSol-23,,PC+DEC,,LiPF6,0.538,213.95,0.09636,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01244,CALiSol-23,,PC+DEC,,LiPF6,0.4496,213.95,0.1111,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01245,CALiSol-23,,PC+DEC,,LiPF6,0.3704,213.95,0.1198,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01246,CALiSol-23,,PC+DEC,,LiPF6,0.2848,213.95,0.1226,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01250,CALiSol-23,,PC+DEC,,LiPF6,1.7321,204.15,9.66e-06,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01251,CALiSol-23,,PC+DEC,,LiPF6,1.4764,204.15,0.0001249,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01252,CALiSol-23,,PC+DEC,,LiPF6,1.2444,204.15,0.0007546,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01253,CALiSol-23,,PC+DEC,,LiPF6,1.0529,204.15,0.002665,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01254,CALiSol-23,,PC+DEC,,LiPF6,0.8911,204.15,0.006308,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01255,CALiSol-23,,PC+DEC,,LiPF6,0.7537,204.15,0.01134,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01256,CALiSol-23,,PC+DEC,,LiPF6,0.6385,204.15,0.0172,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01257,CALiSol-23,,PC+DEC,,LiPF6,0.538,204.15,0.02306,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01258,CALiSol-23,,PC+DEC,,LiPF6,0.4496,204.15,0.02873,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01259,CALiSol-23,,PC+DEC,,LiPF6,0.3704,204.15,0.0331,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01260,CALiSol-23,,PC+DEC,,LiPF6,0.2848,204.15,0.03604,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01267,CALiSol-23,,PC+DEC,,LiPF6,1.0529,194.15,0.0001608,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01268,CALiSol-23,,PC+DEC,,LiPF6,0.8911,194.15,0.0005201,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01269,CALiSol-23,,PC+DEC,,LiPF6,0.7537,194.15,0.001153,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01270,CALiSol-23,,PC+DEC,,LiPF6,0.6385,194.15,0.002067,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01271,CALiSol-23,,PC+DEC,,LiPF6,0.538,194.15,0.003132,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01272,CALiSol-23,,PC+DEC,,LiPF6,0.4496,194.15,0.004347,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01273,CALiSol-23,,PC+DEC,,LiPF6,0.3704,194.15,0.005459,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01274,CALiSol-23,,PC+DEC,,LiPF6,0.2848,194.15,0.006554,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01275,CALiSol-23,,PC+DEC,,LiPF6,2.3118,332.15,6.665,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01276,CALiSol-23,,PC+DEC,,LiPF6,2.1265,332.15,7.685,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
CAL-01277,CALiSol-23,,PC+DEC,,LiPF6,1.9194,332.15,8.784,nan,10.1021/JE020219O,nan,nan,nan,nan,nan,nan,liquid_electrolyte,10.1038/s41597-024-03575-8,CC BY 4.0,CALiSol-23 experimental conductivity
