id,source_db,smiles,name,cas,formula,sigma_ion_S_cm,E_g_eV,migration_barrier_eV,space_group,icsd_id,dn,an,epsilon_r,viscosity_cp,dipole_debye,conductivity_S_cm,oxidation_V,reduction_V,family,doi,license,notes
SUP-0205,McHaffie_superionic,,Li6.07Si0.34Sb0.66S5.01I0.99,,Li6.07Si0.34Sb0.66S5.01I0.99,0.00414,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0206,McHaffie_superionic,,Li6.22Ge0.43Sb0.57S5I,,Li6.22Ge0.43Sb0.57S5I,0.0063,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0207,McHaffie_superionic,,Li5.96Ge0.22Sb0.78S5.01I0.99,,Li5.96Ge0.22Sb0.78S5.01I0.99,0.00087,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0208,McHaffie_superionic,,Li6.28Si0.45Sb0.55S5.04I0.96,,Li6.28Si0.45Sb0.55S5.04I0.96,0.00998,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0209,McHaffie_superionic,,Al0.973Li3.126S3,,Al0.973Li3.126S3,1.3e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0210,McHaffie_superionic,,Li2.33PSi0.17,,Li2.33PSi0.17,0.00109,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0211,McHaffie_superionic,,Li4GeS2Se2,,Li4GeS2Se2,2.6e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0212,McHaffie_superionic,,Li4GeS3Se,,Li4GeS3Se,8.54e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0213,McHaffie_superionic,,Li4GeSSe3,,Li4GeSSe3,1.51e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0214,McHaffie_superionic,,Li4GeSe4,,Li4GeSe4,4.87e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0215,McHaffie_superionic,,Li4SnS2Se2,,Li4SnS2Se2,3.38e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0216,McHaffie_superionic,,Li4SnS3Se,,Li4SnS3Se,9.33e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0217,McHaffie_superionic,,Li4SnS0.9Se3.1,,Li4SnS0.9Se3.1,7.43e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0218,McHaffie_superionic,,Li4SnSe4,,Li4SnSe4,4.79e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0219,McHaffie_superionic,,Li4Ge0.18Sn0.82Se4,,Li4Ge0.18Sn0.82Se4,6.93e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0220,McHaffie_superionic,,Li4Ge0.5Sn0.5Se4,,Li4Ge0.5Sn0.5Se4,1.78e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0221,McHaffie_superionic,,Li4Ge0.75Sn0.25Se4,,Li4Ge0.75Sn0.25Se4,5.48e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0222,McHaffie_superionic,,Li4GeO4,,Li4GeO4,2.6e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0223,McHaffie_superionic,,Li2(OH)Cl,,Li2(OH)Cl,6.77e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0224,McHaffie_superionic,,Li2(OH)Br,,Li2(OH)Br,1.33e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0225,McHaffie_superionic,,Li3.55(Ge0.416Si0.12V0.464)O4,,Li3.55(Ge0.416Si0.12V0.464)O4,5.8e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0226,McHaffie_superionic,,Li9.54Si1.74P1.44S11.4Cl0.3O0.3,,Li9.54Si1.74P1.44S11.4Cl0.3O0.3,0.028,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0227,McHaffie_superionic,,Li5.82PS4.7ClBr,,Li5.82PS4.7ClBr,0.00502,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0228,McHaffie_superionic,,Li5.58PS4.7ClBr0.3,,Li5.58PS4.7ClBr0.3,0.0124,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0229,McHaffie_superionic,,Li5.64PS4.5ClBr0.5,,Li5.64PS4.5ClBr0.5,0.017,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0230,McHaffie_superionic,,Li5.52PS4.3ClBr0.7,,Li5.52PS4.3ClBr0.7,0.024,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0231,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00023,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0232,McHaffie_superionic,,Li6PS5CN,,Li6PS5CN,6e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0233,McHaffie_superionic,,Li3InCl6,,Li3InCl6,0.00047,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0234,McHaffie_superionic,,Li2.9In0.9Zr0.1Cl6,,Li2.9In0.9Zr0.1Cl6,0.000801,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0235,McHaffie_superionic,,Li2.8In0.78Zr0.18Cl6,,Li2.8In0.78Zr0.18Cl6,0.000763,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0236,McHaffie_superionic,,Li2.66In0.69Zr0.29Cl6,,Li2.66In0.69Zr0.29Cl6,0.000949,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0237,McHaffie_superionic,,Li2.6In0.6Zr0.4Cl6,,Li2.6In0.6Zr0.4Cl6,0.00125,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0238,McHaffie_superionic,,Li2.5In0.5Zr0.5Cl6,,Li2.5In0.5Zr0.5Cl6,0.000882,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0239,McHaffie_superionic,,LiScP2S6,,LiScP2S6,4.5e-11,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0240,McHaffie_superionic,,LiScP2S6,,LiScP2S6,1.2e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0241,McHaffie_superionic,,Li2.925Sc0.358P2S6,,Li2.925Sc0.358P2S6,1.9e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0242,McHaffie_superionic,,Li4Ge0.228Sn0.772S4,,Li4Ge0.228Sn0.772S4,2.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0243,McHaffie_superionic,,Li4Ge0.496Sn0.504S4,,Li4Ge0.496Sn0.504S4,2.01e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0244,McHaffie_superionic,,Li4Ge0.721Sn0.279S4,,Li4Ge0.721Sn0.279S4,8.8e-08,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0245,McHaffie_superionic,,Li4SnS4,,Li4SnS4,1.43e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0246,McHaffie_superionic,,Li4GeS4,,Li4GeS4,1.79e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0247,McHaffie_superionic,,Li4Cu8Ge3S12(H2O),,Li4Cu8Ge3S12(H2O),9e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0248,McHaffie_superionic,,Li10GeP2S12,,Li10GeP2S12,0.0065,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0249,McHaffie_superionic,,Li6PS5Cl,,Li6PS5Cl,0.0023,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0250,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00153,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0251,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.0018,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0252,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00199,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0253,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00184,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0254,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.000983,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0255,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00108,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0256,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.001,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0257,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.00891,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0258,McHaffie_superionic,,Li6PS5Br,,Li6PS5Br,0.000521,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0259,McHaffie_superionic,,Li6PS5Cl,,Li6PS5Cl,0.0034,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0260,McHaffie_superionic,,Li6.77La3Zr1.95Nb0.05O12,,Li6.77La3Zr1.95Nb0.05O12,0.000321,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0261,McHaffie_superionic,,Li6.5La3Zr1.5Ta0.5O12,,Li6.5La3Zr1.5Ta0.5O12,0.00127,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0262,McHaffie_superionic,,Li1.9W2O6.95,,Li1.9W2O6.95,3.94e-15,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0263,McHaffie_superionic,,Li6.4Ge0.11La3Zr2O12,,Li6.4Ge0.11La3Zr2O12,0.00028,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0264,McHaffie_superionic,,Li15P4S16Cl3,,Li15P4S16Cl3,1e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0265,McHaffie_superionic,,LiIn2SbO6,,LiIn2SbO6,3.17e-15,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0266,McHaffie_superionic,,Li5.77PS5Br,,Li5.77PS5Br,0.00548,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0267,McHaffie_superionic,,LiHCB11H5Cl6,,LiHCB11H5Cl6,4.48e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0268,McHaffie_superionic,,LiHCB11H5Br6,,LiHCB11H5Br6,6.21e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0269,McHaffie_superionic,,La2Li1.62Nb0.17O10Ti2.83,,La2Li1.62Nb0.17O10Ti2.83,4.26e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0270,McHaffie_superionic,,Li2La1.8Ti2.4Nb0.6O10,,Li2La1.8Ti2.4Nb0.6O10,2.92e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0271,McHaffie_superionic,,Li6(SiO4)Cl2,,Li6(SiO4)Cl2,1.97e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0272,McHaffie_superionic,,Li6B7S13I,,Li6B7S13I,0.000476,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0273,McHaffie_superionic,,Li4.4B10S18Cl1.8,,Li4.4B10S18Cl1.8,0.00052,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0274,McHaffie_superionic,,Li5.6B10S18Br1.7,,Li5.6B10S18Br1.7,0.000942,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0275,McHaffie_superionic,,Li6.8B10S18I1.6,,Li6.8B10S18I1.6,0.00142,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0276,McHaffie_superionic,,Li3.75Ge0.75V0.25O4,,Li3.75Ge0.75V0.25O4,5.66e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0277,McHaffie_superionic,,Li3.70Ge0.85W0.15O4,,Li3.70Ge0.85W0.15O4,3.8e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0278,McHaffie_superionic,,Li0.31La0.63((Ti0.9Co0.1)O3,,Li0.31La0.63((Ti0.9Co0.1)O3,0.00026,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0279,McHaffie_superionic,,Li0.19La0.67(Ti0.9Co0.1)O3,,Li0.19La0.67(Ti0.9Co0.1)O3,0.000108,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0280,McHaffie_superionic,,La0.65Li0.05(Mg0.5W0.5)O3,,La0.65Li0.05(Mg0.5W0.5)O3,1.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0281,McHaffie_superionic,,La0.63Li0.11(Mg0.5W0.5)O3,,La0.63Li0.11(Mg0.5W0.5)O3,6.8e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0282,McHaffie_superionic,,La0.62 Li0.14(Mg0.5W0.5)O3,,La0.62 Li0.14(Mg0.5W0.5)O3,1.2e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0283,McHaffie_superionic,,Li0.2Ca0.4TaO3,,Li0.2Ca0.4TaO3,3.53e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0284,McHaffie_superionic,,Li0.2(Ca0.36Sr0.04)TaO3,,Li0.2(Ca0.36Sr0.04)TaO3,9.2e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0285,McHaffie_superionic,,Li5La3Ta2O12,,Li5La3Ta2O12,1.2e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0286,McHaffie_superionic,,Li3BN2,,Li3BN2,1.56e-10,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0287,McHaffie_superionic,,Li7BiO6,,Li7BiO6,8.8e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0288,McHaffie_superionic,,Li3N,,Li3N,0.0003,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0289,McHaffie_superionic,,Li6SrLa2Nb2O12,,Li6SrLa2Nb2O12,4.2e-06,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0290,McHaffie_superionic,,Li7P3S11,,Li7P3S11,0.0032,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0291,McHaffie_superionic,,Li4BN3H10,,Li4BN3H10,0.0002,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0292,McHaffie_superionic,,Li5La3Bi2O12,,Li5La3Bi2O12,4e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0293,McHaffie_superionic,,Li6La2SrBi2O12,,Li6La2SrBi2O12,5.2e-05,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0294,McHaffie_superionic,,Li5Nd3Sb2O12,,Li5Nd3Sb2O12,1.3e-07,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0295,McHaffie_superionic,,Li3.05Nd3Te1.95Sb0.05O12,,Li3.05Nd3Te1.95Sb0.05O12,1.09e-11,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
SUP-0296,McHaffie_superionic,,Li3.1Nd3Te1.9Sb0.1O12,,Li3.1Nd3Te1.9Sb0.1O12,1.98e-09,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,superionic_conductor,10.22002/23mvv-6gk43,CC BY 4.0,McHaffie superionic conductor dataset
